,group_practice_pac_id,n_referral,n_potential_referral,networkmarketshare,networkmarketshare_percentile,leaktileold,n_radiologists,groupsize,lpr,normalized_rvu,to_latitude,to_longitude,ind_academic,average_day_wait,pct_urban,population,sdi_score,highneeds_score,rads_bene,ttl_bene,group_weight,region,state,legalname,radiology_only
638,6901719822,101594,1071754,0.094792275,0.536585366,0.463414634,10,B,0.029469956,9280.63,39.994798,-76.36018,0,57.26567501,0.906,11393,40,92,8609,23937,0.32556015,South,MD,UNION HOSPITAL OF CECIL COUNTY,0
639,2860552973,72066,759470,0.094889857,0.537426409,0.462573591,10,B,0.020038235,14018.975,45.986775,-118.07919,0,61.79558416,0.921,42086,59,38,4994,20417,0.221390021,West,WA,PROVIDENCE HEALTH AND SERVICES - WASHINGTON,1
640,4284787904,149480,1566656,0.095413416,0.538267452,0.461732548,6,A,0.038984787,3806.591667,30.447248,-86.62113,0,58.76030276,1,35645,71,77,9272,32436,0.258580799,South,FL,COASTAL RADIOLOGY ASSOCIATES PA,1
641,7517952310,23414,243925,0.095988521,0.539108495,0.460891505,5,A,0.046137158,814.064,40.099204,-83.05567,0,47.03350294,1,41814,32,74,1712,6065,0.255180157,West,CA,I V RADIOLOGY MEDICAL GROUP,1
642,6305731118,1048364,10917230,0.096028388,0.539949537,0.460050463,77,C,0.003560168,2136.684545,39.994798,-76.36018,0,51.57064555,0.906,11393,40,92,74632,222471,0.303253949,South,TX,SINGLETON ASSOCIATES PA,1
643,2264421122,180494,1879348,0.096040755,0.54079058,0.45920942,18,B,0.013052597,2001.326667,43.794492,-75.46905,0,58.54346065,0.403,8618,43,29,14584,50723,0.259908555,Northeast,NY,ST LAWRENCE RADIOLOGY ASSOC PC,1
644,2264420215,46100,479297,0.096182534,0.541631623,0.458368377,3,A,0.072964278,3257.803333,39.523797,-85.77208,0,57.41582647,0.735,27515,66,44,3812,14226,0.242186994,Midwest,IN,XRAY PHYSICIANS OF SHELBYVILLE PC,0
645,648184903,175716,1825449,0.096259057,0.542472666,0.457527334,9,A,0.024400061,2226.154444,26.524549,-80.06321,0,65.77264572,1,34193,85,93,7868,29263,0.242990593,South,FL,"BETHESDA HEALTH CITY, INC.",0
646,2769555655,63073,654951,0.096301861,0.543313709,0.456686291,2,A,0.12575066,5555.67,36.376289,-85.32585,0,58.96680173,0.352,9407,64,79,4523,14687,0.278302355,South,TN,"TWIN LAKES MEDICAL IMAGING CONSULTANTS, P.C.",1
647,3870590672,51642,535744,0.096393053,0.544154752,0.455845248,3,A,0.053126574,4264.333333,28.793722,-82.35021,0,70.85550286,0.767,11268,48,98,3788,19406,0.176381692,South,FL,"INVERNESS MEDICAL IMAGING, LLC",1
648,8123006152,59,612,0.096405229,0.544995795,0.455004205,3,A,0.168927623,3807.823333,37.755267,-100.02632,0,11.173,0.894,31183,79,46,72,116,0.560851927,Midwest,KS,DODGE CITY MEDICAL CENTER CHARTERED,0
649,5496774580,81676,836020,0.097696227,0.545836838,0.454163162,5,A,0.049769852,2944.746,33.725167,-118.00509,0,48.91842628,1,60898,67,50,6092,19931,0.275793216,West,CA,JOHN P ANDERSON MD RUSSELL M PERRY MD AND MARK A SHARZER MD A MED CRP,0
650,4183511553,17862,181906,0.098193573,0.546677881,0.453322119,2,A,0.130268247,23583.695,40.372669,-80.0712,0,48.61179834,1,13471,7,96,848,2647,0.288905119,Northeast,PA,ST CLAIR MEDICAL SERVICES INC,0
651,7113905779,34127,347144,0.098307907,0.547518923,0.452481077,3,A,0.083396472,2953.823333,36.169604,-81.11615,0,54.77672792,0.444,20251,79,74,3736,12141,0.277466573,South,NC,VALLEY RADIOLOGY ASSOCIATES PA,1
652,4183604259,82858,837474,0.098937997,0.548359966,0.451640034,3,A,0.074065708,6074.83,37.113004,-81.50326,0,61.42444503,0.425,5986,48,47,7301,26678,0.24659471,South,VA,CARILION TAZEWELL COMMUNITY HOSPITAL,0
653,8527970060,30787,310921,0.099018722,0.549201009,0.450798991,30,B,0.003599375,1627.09,43.988708,-92.42937,0,59.92176512,0.843,26489,55,33,1132,8510,0.119848508,Midwest,MN,OLMSTED MEDICAL CENTER,1
654,9638067473,15205,153102,0.099312876,0.550042052,0.449957948,2,A,0.018735548,2435.04,46.554402,-87.42223,0,50.11288995,0.803,33760,49,70,157,3399,0.041602789,Midwest,MI,SUPERIOR IMAGING SPECIALISTS P C,1
655,1153233663,41486,417682,0.099324366,0.550883095,0.449116905,3,A,0.073358688,32193.05333,46.679321,-68.00216,0,59.98995935,0.627,9378,64,67,3418,12599,0.244345529,Northeast,ME,AROOSTOOK MEDICAL CENTER,0
656,9133105521,20974,211091,0.099359992,0.551724138,0.448275862,4,A,0.05999333,1458.8525,35.598659,-84.46613,0,61.74183894,0.363,14009,61,49,2704,9140,0.266447547,South,TN,TENNESSEE VALLEY RADIOLOGY LLC,1
657,2264480235,287962,2896720,0.099409677,0.552565181,0.447434819,15,B,0.013222488,1791.015333,40.029011,-74.88257,0,55.63458203,1,31441,39,88,9271,37912,0.220230346,Northeast,NJ,LOURDES IMAGING ASSOCIATES PA,1
658,3678663556,21199,213201,0.099431991,0.553406224,0.446593776,3,A,0.059793144,1396.02,43.04117,-86.19013,0,61.73119815,0.803,30537,17,23,1481,6696,0.19918477,Midwest,MI,"ENVISION RADIOLOGY, PLLC",1
659,3779496856,600671,6026078,0.099678597,0.554247267,0.445752733,114,D,0.002514053,9217.912632,42.291637,-83.71831,1,58.93930525,1,5722,31,100,45790,129505,0.318333015,Midwest,MI,REGENTS OF THE UNIVERSITY OF MICHIGAN,0
660,1254365075,29217,293035,0.099704813,0.55508831,0.44491169,3,A,0.073303453,2239.663333,31.626011,-94.60338,0,55.13738776,0.523,15519,89,87,2692,9922,0.244264729,South,TX,RADIOLOGY CONSULTANTS OF NACOGDOCHES LLP,1
661,941336697,2624,26274,0.099870595,0.555929352,0.444070648,20,B,0.008231819,1317.6275,35.771067,-109.17878,0,33.88630667,0.547,6469,87,53,267,1314,0.182903007,West,AZ,"THE FORT DEFIANCE INDIAN HOSPITAL BOARD, INCORPORATION",1
662,2365335205,47333,473161,0.100035717,0.556770395,0.443229605,4,A,0.05295355,1885.35,41.300813,-73.8908,0,50.02544631,0.953,20741,6,17,2798,10699,0.235358451,Northeast,NY,"HUDSON VALLEY IMAGING, PC",1
663,4385742675,27906,277897,0.1004185,0.557611438,0.442388562,3,A,0.091369363,2727.233333,33.185782,-86.25105,0,60.13893987,0.659,18260,84,79,3710,10953,0.304706232,South,AL,"HORIZON IMAGING, P.C.",1
664,2860688728,735347,7309881,0.100596302,0.558452481,0.441547519,52,C,0.002392397,19984.35527,42.348418,-71.15349,0,57.70636939,1,38682,70,100,43604,283530,0.138319045,Northeast,MA,"STEWARD MEDICAL GROUP, INC",1
665,3072798941,2268,22462,0.100970528,0.559293524,0.440706476,7,A,0.016268244,4871.368571,40.846745,-73.89861,0,27.95426136,1,73763,100,79,41,291,0.126667383,Northeast,NY,"SBH PHYSICANS, PC",0
666,8527032887,68328,675686,0.101123895,0.560134567,0.439865433,4,A,0.070546421,2951.935,25.860373,-80.27174,0,59.92651229,1,34206,91,97,5186,14849,0.313931678,South,FL,RADIOLOGIC PL,1
667,9436062585,1992,19675,0.101245235,0.56097561,0.43902439,3,A,0.001847999,10878.77667,36.165779,-109.61956,0,46.17688764,0.318,10967,94,26,20,2914,0.00616853,West,AZ,DHHS PHS NAIHS CHINLE COMPREHENSIVE HEALTH CARE FACILITY,0
668,3072599448,44106,434910,0.101414086,0.561816653,0.438183347,4,A,0.051192946,1744.7575,33.801767,-118.1858,0,54.92625763,1,42498,96,33,2729,10761,0.227882256,West,CA,COAST RADIOLOGY AND MEDICAL IMAGING,1
669,2961314299,341682,3356140,0.101808029,0.562657696,0.437342304,43,B,0.006370573,9047.534419,40.13477,-75.20374,1,51.47474574,1,6055,4,7,21871,64411,0.304984499,Northeast,PA,TEMPLE UNIVERSITY OF THE COMMONWEALTH SYSTEM OF HIGHER EDUCATION,0
670,648245415,10145,99530,0.101929067,0.563498738,0.436501262,2,A,0.118607559,1365.91,28.524292,-99.83827,0,55.15898193,0.773,8510,77,78,1135,3859,0.26413851,South,TX,"MAVERICK COUNTY RURAL RADIOLOGISTS, PA.",1
671,2163507245,42808,419094,0.102144149,0.564339781,0.435660219,3,A,0.095909623,3551.176667,29.036879,-95.44103,0,55.83135902,0.965,29450,33,47,5135,14387,0.320462209,South,TX,BRAZOSPORT RADIOLOGY PLLC,1
672,4688897473,356212,3477998,0.10241869,0.565180824,0.434819176,23,B,0.012296779,2670.374783,35.091332,-84.09018,0,60.37308047,0,18542,44,91,29362,83640,0.315097829,South,TN,"TENNESSEE INTERVENTIONAL AND IMAGING ASSOCIATES, PLLC",1
673,8022141894,68704,670748,0.10242893,0.566021867,0.433978133,3,A,0.09302233,3608.956667,26.172018,-98.25042,0,52.3809201,0.996,22689,83,69,4986,14394,0.31091353,South,TX,RFC RADIOLOGY ASSOCIATES LLC,1
674,2769395896,373354,3642098,0.102510696,0.56686291,0.43313709,38,B,0.005297141,9340.343158,40.173563,-74.91203,1,55.2144655,1,36066,16,49,15023,60116,0.22428275,Northeast,PA,EINSTEIN PRACTICE PLAN INC,1
675,4880829167,17809,173123,0.102869058,0.567703953,0.432296047,3,A,0.065743031,2777.186667,45.751671,-87.08951,0,44.49121595,0.796,17508,65,81,2749,11218,0.219844264,Midwest,MI,STEPHEN M MANIER MD PC,0
676,6002713443,95248,925812,0.102880498,0.568544996,0.431455004,5,A,0.020525363,4296.824,41.625988,-93.67403,0,61.73994238,1,31132,51,46,2472,19386,0.114395925,Midwest,IA,IOWA METHODIST MEDICAL CENTER,0
677,143134965,17990,174762,0.102939998,0.569386039,0.430613961,2,A,0.09264183,17435.405,44.425356,-100.29145,0,55.34976972,0.78,16745,33,54,1696,7366,0.206545447,Midwest,SD,AVERA ST MARYS,0
678,3577465400,330158,3185563,0.103641962,0.570227082,0.429772918,21,B,0.009012996,1984.472381,41.825132,-71.49468,0,62.46474897,0.954,29122,38,77,15753,66871,0.211157724,Northeast,RI,"X RAY ASSOCIATES, INC",0
679,9335122050,47410,456254,0.103911418,0.571068124,0.428931876,8,A,0.031737461,963.95875,39.949962,-75.30184,0,55.54513435,1,30919,33,73,2805,8871,0.283342179,Northeast,PA,"THOMAS A. DILIBERTO, D.O.",1
680,547173213,172505,1651773,0.104436263,0.571909167,0.428090833,11,B,0.025679612,10001.64818,42.644581,-83.28211,1,58.35067669,1,16823,98,71,13846,39313,0.315416669,Midwest,MI,PONTIAC OSTEOPATHIC HOSPITAL,1
681,8123012366,138658,1324142,0.104715355,0.57275021,0.42724979,18,B,0.015796388,1297.115556,33.696714,-84.01732,0,53.79941814,0.803,27233,90,54,11391,32111,0.31759171,South,GA,DIAGNOSTIC IMAGING SPECIALISTS PA,1
682,2264410471,434089,4135830,0.104958134,0.573591253,0.426408747,53,C,0.003241716,1136.476981,27.936799,-82.46911,0,62.0475652,1,18534,56,89,18321,85425,0.191958584,South,FL,RADIOLOGY ASSOCIATES OF TAMPA PA,1
683,5193626232,130573,1240721,0.105239615,0.574432296,0.425567704,10,B,0.021983244,6383.537,41.40918,-75.64508,0,57.73599828,1,14812,78,95,5587,20347,0.245688616,West,CA,VASCULAR DIAGNOSTIC CENTER PC,1
684,9032013271,67662,640145,0.105697928,0.575273339,0.424726661,6,A,0.022054934,34356.13033,32.241315,-80.87404,0,77.17829825,0.87,37678,39,40,4336,26206,0.147969693,South,SC,SOUTHCOAST MEDICAL GROUP LLC,0
685,4486835477,25349,239725,0.105741996,0.576114382,0.423885618,5,A,0.018283944,13900.608,44.070824,-122.90709,0,70.60341858,0.815,38604,58,24,812,7103,0.102229692,West,OR,OREGON HEALTHCARE RESOURCES LLC,0
686,4587576814,788759,7457197,0.105771512,0.576955425,0.423044575,94,C,0.003829096,14037.07362,42.238087,-87.86093,1,54.2643066,0.994,20514,2,15,59873,133016,0.402509039,Midwest,IL,NORTHWESTERN MEDICAL FACULTY FOUNDATION,1
687,9739333790,264889,2499306,0.105985021,0.577796468,0.422203532,35,B,0.007111179,731.4997143,28.656375,-81.21026,0,55.12148278,0.966,60485,27,43,11742,37707,0.278397217,South,FL,INTELLIRAD IMAGING LLC,1
688,3072588722,80064,754276,0.106146822,0.578637511,0.421362489,13,B,0.018811539,988.7038462,40.241036,-74.27629,0,58.2920409,0.959,55979,25,15,5477,17894,0.273590805,Northeast,NJ,FREEHOLD AREA RADIOLOGY PA,1
689,6800810086,142555,1334586,0.106815896,0.579478553,0.420521447,8,A,0.027790434,3846.60125,40.785557,-96.64599,0,58.20517086,1,28849,24,91,10400,37319,0.248911136,Midwest,NE,ADVANCED RADIOLOGY OF GRAND ISLAND PC,1
690,3375603970,171678,1606359,0.106873993,0.580319596,0.419680404,30,B,0.009123151,874.4123333,47.198591,-122.27131,0,66.24133549,1,24074,43,30,12814,37346,0.306445581,West,WA,MEDICAL IMAGING NW GOOD SAMARITAN COMMUNITY HEALTHCARE IMAGING ALLIANC,1
691,7416849922,36114,337757,0.106923025,0.581160639,0.418839361,25,B,0.008719728,460.972,31.062818,-82.72399,0,56.23559355,0.46,5682,84,39,3587,13124,0.244092282,South,GA,CLINCH COUNTY HOSPITAL AUTHORITY,0
692,2062426612,62950,585347,0.107543047,0.582001682,0.417998318,16,B,0.016335568,692.805625,31.084108,-97.79149,0,61.5741475,0.934,49454,49,74,4542,13841,0.29286464,South,TX,DIAGNOSTIC RADIOLOGY SPECIALISTS PA,1
693,1557266160,106352,986608,0.107795599,0.582842725,0.417157275,8,A,0.028055787,2525.11625,38.187767,-90.4077,0,60.24996238,0.55,26690,40,41,6787,24071,0.25156376,Midwest,MO,SCOTT RADIOLOGICAL GROUP INC,1
694,3577451491,35959,333447,0.107840226,0.583683768,0.416316232,8,A,0.024700028,818.65625,41.688215,-91.58676,0,60.72642912,0.999,20069,41,33,2315,9325,0.221485241,Midwest,IA,RADIOLOGIC MEDICAL SERVICES PRO CORP,1
695,9638064942,242352,2244135,0.107993503,0.584524811,0.415475189,13,B,0.018909133,2855.89,38.646981,-90.63155,0,59.71267619,0.935,17602,1,2,15804,51155,0.275579526,Midwest,MO,DIAGNOSTIC IMAGING ASSOCIATES LTD,1
696,547172629,278325,2575991,0.108045797,0.585365854,0.414634146,21,B,0.008960954,13587.31333,41.766029,-88.35254,0,59.99955457,0.997,55089,78,34,12833,54255,0.210974994,Midwest,IL,DREYER CLINIC INC,0
697,8921910894,97250,897289,0.108382026,0.586206897,0.413793103,12,B,0.020011851,11291.54833,42.364347,-71.10431,0,58.34961704,1,36422,58,93,6545,21667,0.26933307,Northeast,MA,CAMBRIDGE PUBLIC HEALTH COMMISSION,1
698,5799766390,20843,191994,0.108560684,0.587047939,0.412952061,7,A,0.033967941,633.9171429,42.549821,-71.59136,0,54.49493521,0.958,7489,40,51,1792,5989,0.266732218,Northeast,MA,"NASHOBA RADIOLOGY GROUP, LLC",1
699,7719872274,24656,225689,0.109247682,0.587888982,0.412111018,2,A,0.096574231,3028.005,44.324736,-74.16843,0,51.59578611,0.8,7702,51,11,2233,9173,0.21683745,Northeast,NY,HIGH PEAKS RADIOLOGY PC,1
700,2062320393,60271,551448,0.10929589,0.588730025,0.411269975,4,A,0.057079116,7583.0725,35.50359,-83.29698,0,62.35960135,0,8335,77,95,5099,17718,0.256332558,South,NC,CHEROKEE INDIAN HOSPITAL AUTHORITY,0
701,6709788920,80535,736616,0.109331049,0.589571068,0.410428932,3,A,0.062776825,27608.04,38.523736,-89.1257,0,58.33218503,0.727,22225,73,44,5037,21217,0.211448344,Midwest,IL,ST MARYS HOSPITAL,0
702,648182352,194396,1771919,0.109709304,0.590412111,0.409587889,15,B,0.020458522,2572.709333,42.292335,-85.525359,0,64.50499584,0.897,25857,78,52,17195,44412,0.344693968,Midwest,MI,PREMIER MEDICAL CARE PC,0
703,7618884230,406348,3697721,0.109891471,0.591253154,0.408746846,42,B,0.006951036,14949.87595,41.662116,-91.54143,1,56.52154693,1,1700,2,99,27724,75239,0.327986401,Midwest,IA,STATE UNIVERSITY OF IOWA,0
704,4880667609,203175,1844029,0.110179938,0.592094197,0.407905803,17,B,0.011316733,1414.095882,34.147849,-117.57847,0,48.94031756,0.997,25619,20,8,8641,35563,0.216206033,West,CA,"PINNACLE MEDICAL GROUP, INC.",0
705,4183528169,27838,251432,0.110717808,0.59293524,0.40706476,3,A,0.097146229,15360.75333,37.616822,-93.40072,0,63.17855446,0.557,17223,58,95,3330,9036,0.327723517,Midwest,MO,CITIZENS MEMORIAL HEALTHCARE,0
706,9638277742,117582,1061134,0.110807872,0.593776283,0.406223717,6,A,0.039381965,2773.613333,33.675597,-94.13465,0,64.97181253,0.446,8717,61,51,7529,25193,0.265737607,South,AR,TEXARKANA RADIOLOGY ASSOCIATES,1
707,5799698742,716023,6451865,0.110979228,0.594617325,0.405382675,38,B,0.006010777,5126.898947,36.690587,-95.62751,0,62.25157781,0.596,6143,59,89,57421,198692,0.256922582,South,OK,CHEROKEE NATION,1
708,9830096585,632755,5687841,0.111246956,0.595458368,0.404541632,44,B,0.004547141,14742.21727,37.267137,-79.92645,0,60.93323406,1,7716,91,79,29757,117479,0.225117888,South,VA,CARILION MEDICAL CENTER,1
709,5991775553,103114,919478,0.112144064,0.596299411,0.403700589,22,B,0.004779363,484.9509091,43.105917,-76.19365,0,65.20862984,1,22457,43,80,2400,17993,0.118426846,Northeast,NY,ST. JOSEPHS IMAGING ASSOCIATES PLLC,1
710,4789589227,28222,250423,0.112697316,0.597140454,0.402859546,2,A,0.054999508,43935.56,35.896645,-86.42425,0,71.15041118,0.845,52703,31,33,1779,12733,0.123970115,South,TN,MURFREESBORO MEDICAL CLINIC P A,0
711,9931198280,56190,497494,0.112946086,0.597981497,0.402018503,4,A,0.044049117,2485.2275,36.701855,-78.92008,0,59.65005306,0.555,14516,74,93,3454,15425,0.198631068,South,VA,HALIFAX RADIOLOCIAL ASSOC. INC,1
712,3971494683,405930,3593620,0.112958521,0.59882254,0.40117746,112,D,0.00373537,1416.027054,0,0,1,49.8432985,1,30237,28,100,68105,128090,0.471636817,Northeast,NY,MSKCC RADIOLOGY GROUP,1
713,3779683537,1527723,13522945,0.112972655,0.599663583,0.400336417,86,C,0.002977685,2988.120814,40.847649,-74.5748,0,56.00304675,0.984,25760,6,6,110568,339724,0.288695646,Northeast,PA,FOUNDATION RADIOLOGY GROUP PC,1
714,7113821091,180181,1594685,0.112988459,0.600504626,0.399495374,14,B,0.016323249,1899.612857,39.550241,-84.3087,0,59.45195725,0.93,30403,41,29,11409,39280,0.257635302,Midwest,OH,MEDICAL IMAGING PHYSICIANS INC,1
715,3072403393,448636,3946267,0.113686175,0.601345669,0.398654331,78,C,0.002990847,973.0275641,40.840686,-73.94154,1,48.31059639,1,62685,99,71,30332,102138,0.263209295,Northeast,NY,TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,0
716,9931003068,65374,573359,0.114019314,0.602186712,0.397813288,5,A,0.034002193,103430.226,28.238489,-82.181913,0,70.126486,0.998,20532,58,99,4333,20006,0.191890149,South,FL,FLORIDA MEDICAL CLINIC PA,0
717,8123213865,35441,310755,0.114048044,0.603027754,0.396972246,4,A,0.048414765,1820.8875,40.754787,-86.36684,0,56.19525323,0.747,28341,70,46,2733,11077,0.21858867,Midwest,IN,"ASSOCIATED RADIOLOGISTS, INC.",1
718,2264491570,158702,1385037,0.114583221,0.603868797,0.396131203,12,B,0.01802535,2767.766667,41.2544,-95.79062,0,58.87454267,0.831,37698,36,60,13148,47653,0.244296473,Midwest,IA,DIAGNOSTIC RADIOLOGY PC,1
719,7911979760,156611,1365134,0.114722071,0.60470984,0.39529016,10,B,0.01834584,2073.014,40.624538,-74.89118,0,63.29713234,0.637,8961,4,1,6973,29788,0.207232543,Northeast,NJ,"HUNTERDON RADIOLOGICAL ASSOCIATES, P.A.",1
720,9830002401,870,7572,0.114896989,0.605550883,0.394449117,2,A,0.011803681,5704.48,37.621587,-118.86279,0,33.66519231,0.804,9147,47,11,119,3949,0.026671881,West,CA,SOUTHERN MONO HEALTHCARE DISTRICT,0
721,5294747085,12473,107835,0.115667455,0.606391926,0.393608074,3,A,0.002930282,2326.553333,33.801767,-118.1858,0,65.04892636,1,42498,96,33,103,9163,0.009940658,West,CA,BREAST IMAGING RADIOLOGISTS A MEDICAL GROUP INC,1
722,6800877481,291038,2502925,0.116279153,0.607232969,0.392767031,22,B,0.010349306,2156.385455,42.465275,-83.2264,0,58.77337171,1,21372,59,82,19862,68127,0.257643276,Midwest,MI,"SOUTHFIELD RADIOLOGY ASSOCIATES, PLLC",1
723,42534224,52872,452751,0.116779422,0.608074012,0.391925988,6,A,0.026316586,3352.766667,38.363151,-98.78495,0,61.73879052,0.821,19394,65,57,3906,19297,0.17877699,Midwest,KS,ST ROSE HEALTH CENTER INC,0
724,2365339207,112699,961620,0.117197022,0.608915055,0.391084945,17,B,0.009032335,809.4458824,41.551883,-90.48975,0,64.9329946,0.986,36110,6,40,4424,22454,0.173934282,Midwest,IL,"ADVANCED RADIOLOGY, S.C.",1
725,4385537786,130184,1104369,0.117880889,0.609756098,0.390243902,14,B,0.014433994,1067.726429,35.030474,-85.2749,0,68.43588861,1,11856,95,43,6055,23316,0.229080083,South,TN,ASSOCIATES IN DIAGNOSTIC RADIOLOGY INC,1
726,9032104047,45074,382226,0.117924997,0.61059714,0.38940286,3,A,0.077131665,21475.40667,31.279614,-97.22336,0,48.23170409,0,3169,33,14,3708,12468,0.262330294,Northeast,NJ,BERGEN COUNTY IMPROVEMENT AUTHORITY,0
727,1456254556,93275,786094,0.118656293,0.611438183,0.388561817,5,A,0.036611132,11262.494,33.479306,-86.85878,0,53.66315,0.964,24637,88,88,6678,28337,0.207700648,South,AL,"SIMON-WILLIAMSON CLINIC, P.C.",0
728,8820027634,354094,2978218,0.118894587,0.612279226,0.387720774,38,B,0.005978592,927.6528947,39.932279,-75.02266,0,63.61267169,1,22199,46,89,14853,50756,0.257842594,Northeast,NY,RADIOLOGY ASSOCIATES OF NEW JERSEY PC,1
729,7113939505,58485,489260,0.119537669,0.613120269,0.386879731,8,A,0.025975774,932.5425,41.551601,-73.06262,0,60.24579935,1,28182,77,61,2790,10408,0.236019399,Northeast,CT,"DIAGNOSTIC RADIOLOGY ASSOCIATES, LLC",1
730,3870405483,266235,2184489,0.121875185,0.613961312,0.386038688,52,C,0.005395954,7546.308077,40.277923,-76.6434,1,55.43146422,0.901,17649,49,44,20167,55422,0.319532733,Northeast,PA,THE MILTON S HERSHEY MEDICAL CENTER PHYSICIANS GROUP,0
731,3870484678,34395,281622,0.122131794,0.614802355,0.385197645,21,B,0.009122431,292.8895238,40.805968,-73.91628,0,49.56676293,1,39012,100,62,2105,8468,0.218223025,Northeast,NY,HEALTHCARE RADIOLOGY AND DIAGNOSTIC SYSTEMS PLLC,1
732,3577462365,59247,482446,0.122805454,0.615643398,0.384356602,4,A,0.056098959,10985.725,46.972965,-123.81923,0,61.49839527,0.801,23952,74,14,5668,19436,0.255810799,West,WA,GRAYS HARBOR COMMUNITY HOSPITAL,0
733,2961597901,75425,613083,0.123025757,0.616484441,0.383515559,4,A,0.05667496,4117.5275,41.370642,-88.40749,0,61.48763894,0.802,20609,35,50,6257,21227,0.258502277,Midwest,IL,GRUNDY RADIOLOGISTS INC,1
734,8022097815,660863,5371688,0.123027063,0.617325484,0.382674516,75,C,0.003389372,1596.074667,41.69105,-71.57462,1,63.2691113,0.86,32695,27,16,49640,150184,0.289864011,Northeast,RI,RHODE ISLAND MEDICAL IMAGING,1
735,3072404060,58162,472155,0.123184124,0.618166526,0.381833474,2,A,0.127765059,35090.236,40.133786,-87.62898,0,58.56796986,0.974,36965,84,89,4959,14920,0.29142962,Midwest,IL,"DANVILLE POLYCLINIC, LTD.",0
736,6507778255,680485,5512214,0.123450396,0.619007569,0.380992431,183,D,0.001268083,7607.823131,44.022513,-92.466826,1,56.72196853,0,NA,NA,NA,63056,208776,0.264741694,Midwest,MN,MAYO CLINIC,0
737,648189969,130261,1050094,0.12404699,0.619848612,0.380151388,10,B,0.020834194,23528.46,35.709124,-82.01719,0,59.02888754,0.425,30743,71,46,8091,29798,0.237846023,South,NC,"MISSION HOSPITALS, INC.",0
738,6103729066,34349,275579,0.124643024,0.620689655,0.379310345,3,A,0.060189603,8796.91,42.888538,-97.40958,0,52.27185449,0.765,19220,41,45,2977,12633,0.206280196,Midwest,SD,SACRED HEART HEALTH SERVICES,0
739,6406861020,75656,604866,0.125078943,0.621530698,0.378469302,6,A,0.034714166,1878.665,42.526523,-71.75358,0,58.4030631,0.966,41206,71,54,4615,16961,0.238061475,Northeast,MA,"CENTMASS IMAGING, INC.",1
740,6608885256,78135,622439,0.125530373,0.622371741,0.377628259,6,A,0.038019625,2168.66,38.726548,-89.9572,0,63.24746472,1,8204,13,30,5582,18712,0.260864122,Midwest,IL,MARYVILLE RADIOLOGY GROUP LTD,1
741,749269785,449843,3576785,0.125767414,0.623212784,0.376787216,30,B,0.009253463,2638.05,36.756705,-83.04178,1,60.0068494,0,6244,75,5,36535,100586,0.31754009,South,TN,ASSOCIATION OF UNIVERSITY RADIOLOGISTS PC,1
742,4082687033,109650,866044,0.126610195,0.624053827,0.375946173,13,B,0.015719668,1008.431538,40.170663,-80.25185,0,57.45890166,0.765,49483,47,79,4958,18507,0.233979935,Northeast,PA,"GREATER WASHINGTON RADIOLOGISTS, INC.",1
743,2466340633,184063,1452159,0.126751272,0.62489487,0.37510513,30,B,0.008113888,869.6963333,0,0,0,66.35585366,0.96,47150,18,7,11985,37546,0.278748362,West,WA,"MEDICAL IMAGING NORTHWEST, LLP",1
744,1557378247,95310,749018,0.127246608,0.625735913,0.374264087,9,A,0.023490772,1703.654444,38.937478,-76.99125,0,65.09095062,1,19311,71,98,4600,16573,0.242241332,South,DC,METROPOLITAN RADIOLOGY ASSOCIATES CHARTERED,1
745,7517868508,129406,1012553,0.127801705,0.626576955,0.373423045,15,B,0.016149734,20072.32333,40.394235,-111.79449,0,60.7830972,0.991,45184,12,13,11146,35002,0.277741906,West,UT,CENTRAL UTAH CLINIC P C,0
746,9638067911,103813,811754,0.127887266,0.627417998,0.372582002,11,B,0.016059977,19992.16364,32.249551,-110.8878,0,62.35606461,1,33906,85,94,10015,43118,0.202565263,West,AZ,ARIZONA ONCOLOGY ASSOCIATES PC,1
747,2769405471,41187,321532,0.128096115,0.628259041,0.371740959,3,A,0.073166518,2861.9,35.357522,-86.21484,0,56.41745584,0.701,25305,62,79,3375,11689,0.251747422,South,TN,"MEDICAL IMAGING CONSULTANTS, PC",1
748,4183651169,180417,1406847,0.12824209,0.629100084,0.370899916,9,A,0.025692689,2633.888889,35.973773,-77.82694,0,65.6689421,0.901,29381,71,75,9618,31610,0.265250477,South,NC,NASH XRAY ASSOCIATES PA,1
749,9638105596,41438,322653,0.128428993,0.629941127,0.370058873,3,A,0.063307108,3417.653333,38.511241,-122.45695,0,56.85705572,0.759,9062,43,95,3854,15415,0.217906887,West,CA,VALLEY RADIOLOGICAL ASSOCIATES MEDICAL GROUP INC,1
750,8628063450,19839,154472,0.128431043,0.63078217,0.36921783,10,B,0.031928995,389.106,45.543831,-122.67497,0,43.45489911,1,4530,77,97,2300,5472,0.366339291,West,OR,"RADIOLOGY CONSULTANTS, INC",1
751,7214822741,42960,334005,0.128620829,0.631623213,0.368376787,2,A,0.096982623,4765.53,36.64417,-93.25668,0,58.43911111,0.706,24786,60,88,3596,14077,0.222595688,Midwest,MO,LAKES REGION IMAGING LLC,1
