group_practice_pac_id,year,index,n_referral,n_potential_referral,networkmarketshare,n_radiologists,normalized_rvu,to_latitude,to_longitude,ind_academic,average_day_wait,pct_urban,population,sdi_score,highneeds_score,rads_bene,ttl_bene,group_weight,region,state,legalname,radiology_only,PracticeSize2014,PracticeSize2015,PracticeSize2016,PracticeSize2017,allyears
3476732090,2015,3.48E+13,48258,1387788,3.477332273,6,1219.8,40.175357,-74.04694,0,61.53301207,0.99,21158,27,14,3491,9912,0.352199354,Northeast,NJ,OPEN MRI AT WALL LLC,0,#N/A,6,6,6,0
6406768647,2015,6.41E+13,7180,205463,3.494546463,6,4313.788333,44.539036,-92.53637,1,48.3230283,0.774,18479,37,60,478,4924,0.097075548,Midwest,MN,MAYO CLINIC HEALTH SYSTEM - RED WING,0,#N/A,6,6,#N/A,0
8123098704,2015,8.12E+13,114053,1056867,10.79161333,6,3152.463333,31.649582,-94.638278,0,58.59867206,0.717,19330,60,96,8024,30613,0.262110868,South,TX,LUFKIN RADIOLOGY ASSOCIATES,1,#N/A,6,6,6,0
2264691070,2015,2.26E+13,41243,499032,8.264600266,6,116411.7067,40.791586,-73.94575,1,35.39547302,1,79251,98,87,1987,9077,0.218904925,Northeast,NY,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,0,#N/A,6,5,5,0
7719886738,2015,7.72E+13,5646,173529,3.253634839,6,2402.978333,39.533002,-83.43905,0,49.07932701,0.68,22431,70,61,1091,2859,0.381601959,Midwest,OH,FAYETTE COUNTY MEMORIAL HOSPITAL,0,#N/A,6,#N/A,#N/A,0
4880580521,2015,4.88E+13,16593,492810,3.367017715,6,446.77,42.306666,-89.00839,0,58.86264444,1,14929,26,97,1170,4573,0.255849552,Midwest,IL,CAMELOT RADIOLOGY ASSOCIATES,1,#N/A,6,#N/A,#N/A,0
8123275476,2015,8.12E+13,19785,563557,3.51073627,7,506.4914286,41.880371,-75.36086,0,62.03079046,0,73,5,4,886,7105,0.124700915,Northeast,MA,STILES ROAD IMAGING LLC,1,#N/A,7,#N/A,#N/A,0
3072749589,2015,3.07E+13,338,2166,15.60480148,7,1965.982857,41.378051,-81.77945,0,58.43952174,1,49840,41,90,22,135,0.162962963,Midwest,OH,HEALTHSPAN PHYSICIANS LLC,0,#N/A,7,3,2,0
3779771175,2015,3.78E+13,98742,613014,16.1076256,7,1998.234286,38.964093,-76.85331,0,61.7620481,1,39718,63,36,5361,19370,0.276768198,South,MD,"DIAGNOSTIC IMAGING, LLC",1,#N/A,7,7,7,0
1254222938,2015,1.25E+13,147426,2036084,7.240663941,8,2553.01625,40.740662,-73.48631,0,59.13251288,1,22849,8,80,9210,24650,0.373630832,Northeast,NY,ST JOSEPH HOSPITAL,0,#N/A,8,#N/A,7,0
8527085794,2015,8.53E+13,164253,450835,36.43306309,8,2663.157125,36.007373,-86.79121,0,59.2505767,0.966,53242,1,19,9369,32828,0.285396613,South,KY,"SPRINGFIELD RADIOLOGY ASSOCIATES, P.C.",1,#N/A,8,9,8,0
9032013271,2015,9.03E+13,64415,1797752,3.583085987,8,24193.87375,32.241315,-80.87404,0,68.09828994,0.87,37678,39,40,4271,24472,0.174525989,South,SC,SOUTHCOAST MEDICAL GROUP LLC,0,#N/A,8,6,6,0
7719876267,2015,7.72E+13,153754,586941,26.19581866,8,27423.29125,37.728067,-78.26865,0,64.21339468,0,1500,24,67,7061,30692,0.23005995,Northeast,MA,"SIGNATURE HEALTHCARE MEDICAL GROUP, INC.",0,#N/A,8,#N/A,#N/A,0
3779566658,2015,3.78E+13,3067,327381,0.936828955,8,36.89,33.783467,-118.15182,0,77.46787302,1,41007,96,47,15,1487,0.010087424,West,CA,"METABOLIC IMAGING MEDICAL GROUP, INC.",1,#N/A,8,#N/A,#N/A,0
446319206,2015,4.46E+12,109472,485512,22.54774341,8,2021.3875,34.208837,-118.87348,0,56.11876275,0.987,43948,39,74,6771,23792,0.284591459,West,CA,LOS ROBLES RADIOLOGIC ASSOCIATES,1,#N/A,8,9,20,0
244135762,2015,2.44E+12,36003,955433,3.768239113,8,43768.36875,41.703097,-88.07462,0,47.95882871,1,53587,42,15,620,6604,0.093882495,Midwest,IL,ADVENTIST HEALTH PARTNERS INC,0,#N/A,8,8,10,0
7618870668,2015,7.62E+13,7817,484927,1.611995208,9,759.5122222,29.423932,-98.5235,0,54.10072932,1,52990,99,44,3236,9700,0.333608247,South,TX,"SAN ANTONIO DIAGNOSTIC IMAGING, INC.",1,#N/A,9,#N/A,18,0
2163314949,2015,2.16E+13,4526,263886,1.715134566,9,639.1322222,30.723034,-90.52108,0,45.42344444,0.385,15881,77,34,289,1322,0.218608169,South,LA,HOSPITAL SERVICE DISTRICT 2 OF THE PARISH OF TANGIPAHOA STATE OF LA,0,#N/A,9,3,#N/A,0
7810985637,2015,7.81E+13,43791,424323,10.32020418,9,2424.097778,41.789079,-88.08536,0,50.67239383,1,27268,25,58,1248,8058,0.154877141,Northeast,CT,HOSPITAL FOR SPECIAL CARE,0,#N/A,9,9,9,0
7416927199,2015,7.42E+13,117598,911028,12.90827505,9,1477.544444,42.100307,-80.15552,0,51.64224368,0.999,16617,34,81,5276,22474,0.234760167,Northeast,PA,CLINICAL ASSOCIATES IN RADIOLOGY INC,1,#N/A,9,7,#N/A,0
1456325018,2015,1.46E+13,22721,485778,4.677239397,9,306.2344444,37.777938,-76.95055,0,66.40044963,0,362,14,6,1216,4442,0.273750563,Northeast,MA,"BROCKTON RADIOLOGICAL ASSOCIATES, INC.",1,#N/A,9,#N/A,#N/A,0
1759287832,2015,1.76E+13,69597,1697943,4.098900846,9,859.8755556,26.524549,-80.06321,0,65.07850376,1,34193,85,93,2845,13395,0.212392684,South,FL,BETHESDA RADIOLOGY ASSOCIATES PA,1,#N/A,9,10,#N/A,0
4587658844,2015,4.59E+13,164717,1526902,10.78766024,10,1982.681,29.50401,-95.919107,0,60.70784366,0.845,36907,4,4,8738,27703,0.315417103,Northeast,NJ,"MONMOUTH MEDICAL IMAGING, PA",1,#N/A,10,10,12,0
2860445913,2015,2.86E+13,1930,322619,0.598228871,10,113.915,39.626297,-75.71386,0,75.16190351,0.996,53402,45,16,635,1554,0.408622909,South,DE,"GLASGOW IMAGING, LLC",1,#N/A,10,#N/A,#N/A,0
446149256,2015,4.46E+12,276774,561143,49.32325628,10,14368.84,39.451934,-77.442,0,59.91940368,0.923,39608,44,40,14458,55050,0.262633969,South,MD,FREDERICK MEMORIAL HOSPITAL INC,0,#N/A,10,9,11,0
6507049947,2015,6.51E+13,133444,842907,15.83140252,11,1220.02,40.636286,-73.6374,0,54.22060405,1,28763,9,31,6934,20869,0.332263165,Northeast,NY,SN RADIOLOGICAL PRACTICE PC,1,#N/A,11,12,14,0
8628063450,2015,8.63E+13,9152,78114,11.71620964,11,186.1918182,45.543831,-122.67497,0,34.54921629,1,4530,77,97,1259,2820,0.446453901,West,OR,"RADIOLOGY CONSULTANTS, INC",1,#N/A,11,11,10,0
5193794386,2015,5.19E+13,2345,335312,0.699348666,11,478.0909091,40.059611,-75.04837,0,57.77885517,1,34731,66,86,3279,3601,0.910580394,Northeast,PA,"NORTHEAST OPEN M.R.I, INC",0,#N/A,11,4,#N/A,0
4880593565,2015,4.88E+13,48024,449303,10.68855538,11,541.9027273,39.748827,-94.80299,0,52.93426364,0.812,13374,51,67,1841,10468,0.175869316,Northeast,CT,MIDSTATE RADIOLOGY ASSOCIATES,1,#N/A,11,13,15,0
648251744,2015,6.48E+12,22255,419532,5.304720498,11,400.0172727,39.451934,-77.442,0,59.74275118,0.923,39608,44,40,1401,4206,0.333095578,South,MD,DRS REID AHMADIAN AND THOMPSON PA,0,#N/A,11,#N/A,#N/A,0
5799706032,2015,5.80E+13,345757,1138762,30.36253405,12,4305.824167,32.226713,-80.74325,0,61.70867603,0.985,24658,33,94,20100,79236,0.253672573,South,SC,ATLANTIC RADIOLOGY ASSOCIATES LLC,1,#N/A,12,12,12,0
8123255734,2015,8.12E+13,101985,770664,13.23339354,13,1048.172308,39.276305,-76.86082,0,55.58052245,0.901,39508,1,4,6234,20379,0.305903136,South,SC,OPTIMAL RADIOLOGY PARTNERS OF VIRGINIA PLLC,1,#N/A,13,23,#N/A,0
4688897473,2015,4.69E+13,105406,1413724,7.455910772,14,1197.641429,35.046173,-85.2988,0,64.45841313,1,6890,83,99,7243,20413,0.354822907,South,TN,"TENNESSEE INTERVENTIONAL AND IMAGING ASSOCIATES, PLLC",1,#N/A,14,22,23,0
8820081995,2015,8.82E+13,104524,1263498,8.272589272,14,1048.672857,26.15091,-81.7477,0,71.91792697,1,24757,61,99,2690,30451,0.088338642,South,FL,NAPLES DIAGNOSTIC IMAGING CENTER LTD,1,#N/A,14,14,#N/A,0
8628064953,2015,8.63E+13,124402,602951,20.63219068,14,1563.348571,37.048385,-120.86983,0,47.42588999,0.926,39927,91,50,9866,33322,0.296080667,West,CA,CENTRAL VALLEY IMAGING MEDICAL ASSOC INC,1,#N/A,14,15,17,0
3577666536,2015,3.58E+13,21323,548075,3.890525932,15,198.1953333,35.73062,-86.91144,0,61.11423529,0.849,32229,7,20,1364,5028,0.271280827,South,TN,"SPRING HILL IMAGING CENTER, LLC",1,#N/A,15,15,#N/A,0
7214168095,2015,7.21E+13,75782,493214,15.36493287,15,750.296,38.438161,-122.67419,0,58.26734618,1,21695,36,57,5284,16068,0.328852377,West,CA,REDWOOD RADIOLOGY GROUP INC,1,#N/A,15,15,8,0
8325042559,2015,8.33E+13,14926,933288,1.599291966,15,316.592,38.359332,-75.56931,0,69.69025383,0.907,38772,72,80,2135,6638,0.321633022,Midwest,IL,PROGRESSIVE MRI LLC,0,#N/A,15,#N/A,#N/A,0
1254390990,2015,1.25E+13,254118,1220608,20.81896891,15,1772.728,32.360362,-99.79886,0,50.63113724,0.869,24026,33,79,11453,35699,0.320821312,Northeast,NJ,"MORRIS IMAGING ASSOCIATES II, P.A.",1,#N/A,15,#N/A,#N/A,0
3476683418,2015,3.48E+13,15929,219606,7.253444806,16,271.7075,37.901788,-80.59452,0,50.55619689,0,1347,48,22,1465,6955,0.210639827,South,TX,NATIONAL RADIOLOGY GROUP-DFW P A,1,#N/A,16,12,#N/A,0
244141588,2015,2.44E+12,141898,651332,21.78581737,18,1228.986111,32.867103,-96.44129,0,52.61229736,0.881,30877,17,7,9531,35031,0.272073306,South,TX,IRVING RADIOLOGICAL ASSOCIATES LLP,1,#N/A,18,22,25,0
9032023759,2015,9.03E+13,12451,447702,2.781090994,18,172.3805556,35.134301,-78.89411,0,67.7904986,0.891,34364,60,61,1507,4591,0.328250926,South,OK,ASPEN MEDICAL IMAGING INC,1,#N/A,18,#N/A,#N/A,0
9234028259,2015,9.23E+13,43542,720329,6.044737891,19,509.2573684,35.134301,-78.89411,0,61.49143016,0.891,34364,60,61,4336,14049,0.308634066,South,OK,OPEN-SIDED MRI OF STILLWATER INC,1,#N/A,19,#N/A,#N/A,0
8820901564,2015,8.82E+13,216470,362260,59.75542428,19,1579.822105,45.622966,-94.20959,0,55.82427128,0.931,17953,15,35,11834,43924,0.269419907,Midwest,MN,REGIONAL DIAGNOSTIC RADIOLOGY,1,#N/A,19,#N/A,#N/A,0
6204838766,2015,6.20E+13,31618,2385174,1.325605595,20,293.479,32.872386,-96.98524,0,39.7910259,1,29643,73,84,2921,10274,0.284309909,South,TX,"VIRTUAL RADIOLOGIC PROFESSIONALS OF TEXAS, PA",1,#N/A,20,29,34,0
9739093527,2015,9.74E+13,5074,1155152,0.439249553,20,1017.0035,29.704584,-95.40466,0,89.88807143,1,10279,30,87,453,621,0.729468599,South,TX,"KELSEY-SEYBOLD MEDICAL GROUP, PLLC",0,#N/A,20,#N/A,#N/A,0
9436396165,2015,9.44E+13,10305,743507,1.385999056,20,105.8875,40.329619,-80.07364,0,52.61406061,1,20481,1,35,988,1914,0.516196447,South,TX,DIRECT RADIOLOGY LLC,1,#N/A,20,#N/A,30,0
8820283617,2015,8.82E+13,142978,710079,20.13550605,21,1201.234762,45.310304,-122.972,0,54.81024124,0.832,29039,61,78,9190,37523,0.244916451,West,OR,"TRG, LLC",0,#N/A,21,23,27,0
3779480835,2015,3.78E+13,153958,1575759,9.770402708,23,923.7169565,27.984198,-82.4627,0,56.2332197,1,20267,84,60,7645,29166,0.262120277,South,FL,"STERN, DRAKE, ISBELL AND ASSOCIATES, PA",0,#N/A,23,25,27,0
1355490756,2015,1.36E+13,30,1760,1.704545455,23,8.735652174,36.112058,-86.77626,0,8.991,1,13169,24,93,101,236,0.427966102,South,TN,"ONE HUNDRED OAKS IMAGING,LLC",1,#N/A,23,#N/A,#N/A,0
7911991831,2015,7.91E+13,57343,895904,6.400574169,23,339.3682609,43.074266,-76.05538,0,64.26521801,0.891,14539,34,39,2401,11584,0.207268646,Northeast,NY,MEDICAL IMAGING CENTER LLP,1,#N/A,23,#N/A,#N/A,0
6002728656,2015,6.00E+13,409154,2473812,16.53941367,23,23705.50609,41.983801,-76.52578,0,60.23659038,0.797,11007,34,50,18035,78091,0.230948509,Northeast,PA,GUTHRIE MEDICAL GROUP PC,0,#N/A,23,#N/A,#N/A,0
9032205752,2015,9.03E+13,76598,2066164,3.707256539,23,711.546087,26.840684,-80.06312,0,55.13662321,1,17476,18,96,6974,30999,0.224974999,South,TX,"EAGLE PARTNERS, PLLC",0,#N/A,23,17,32,0
1355318635,2015,1.36E+13,2222,373121,0.595517272,23,323.8156522,41.944334,-75.57241,0,64.02068142,0.431,5737,54,56,1256,1972,0.636916836,Northeast,PA,BARNES-KASSON COUNTY HOSPITAL,0,#N/A,23,18,#N/A,0
345476859,2015,3.45E+12,48187,1528186,3.153215643,24,380.5466667,25.969007,-97.47211,0,52.60985678,0.997,45445,76,22,2160,12794,0.168829139,South,TX,TX RADIOLOGY MEDICAL SERVICES PA,1,#N/A,24,28,29,0
6305739707,2015,6.31E+13,198312,940030,21.09634799,24,1007.414583,35.797692,-78.625265,0,57.1755054,1,20923,10,11,8967,40753,0.220032881,South,NC,"RALEIGH RADIOLOGY, LLC",1,#N/A,24,24,25,0
244136448,2015,2.44E+12,59847,586947,10.19632096,24,5512.8875,30.022853,-90.25133,1,55.26017644,1,51986,50,54,4308,31793,0.135501525,South,LA,LOUISIANA STATE UNIVERSITY SCHOOL OF MEDICINE IN NEW ORLEANS FACULTY G,0,#N/A,24,25,25,0
2365408465,2015,2.37E+13,288519,6916879,4.171230984,24,22218.34417,36.115899,-75.72772,0,57.33468553,0.722,7154,8,62,26232,64905,0.404159926,West,CO,INTEGRIS AMBULATORY CARE CORPORATION,0,#N/A,24,27,28,0
3577515774,2015,3.58E+13,285214,1859957,15.33444053,24,15373.76708,39.123807,-88.56,0,58.06592366,0.637,18824,33,73,13711,40731,0.336623211,Midwest,IL,CARLE HEALTH CARE INCORPORATED,0,#N/A,24,#N/A,#N/A,0
6709016009,2015,6.71E+13,11353,338682,3.352112011,27,72.44037037,44.875614,-93.33487,0,52.8454653,1,13095,30,99,938,3399,0.275963519,Midwest,MN,TWIN CITIES MEDICAL IMAGING LLC,1,#N/A,27,#N/A,#N/A,0
2567367519,2015,2.57E+13,568635,1381636,41.15664328,28,1800.7625,41.576992,-83.672,0,56.61829999,0.993,26651,17,35,17390,76797,0.226441137,Midwest,OH,"TOLEDO RADIOLOGICAL ASSOC., INC.",1,#N/A,28,26,33,0
6800790221,2015,6.80E+13,565010,3833662,14.73812767,29,13053.38966,27.936799,-82.46911,1,61.03717996,1,18534,56,89,25075,110456,0.227013471,South,FL,UNIVERSITY MEDICAL SERVICE ASSOCIATION INC,0,#N/A,29,28,29,0
3375603970,2015,3.38E+13,89817,781998,11.48557925,30,474.748,47.198591,-122.27131,0,62.63872599,1,24074,43,30,6166,22676,0.271917446,West,WA,MEDICAL IMAGING NW GOOD SAMARITAN COMMUNITY HEALTHCARE IMAGING ALLIANC,1,#N/A,30,33,30,0
2163328774,2015,2.16E+13,2648,308567,0.858160464,31,2500.096129,36.04309,-95.88417,0,54.20102062,1,44901,38,75,67,1590,0.042138365,South,OK,CANCER TREATMENT CENTERS OF AMERICA PROFESSIONAL CORP OF OKLAHOMA. INC,0,#N/A,31,#N/A,#N/A,0
3971497066,2015,3.97E+13,168107,619032,27.15643133,31,535.6077419,41.081788,-81.50745,0,54.1510503,1,5634,91,66,6867,26210,0.261999237,Midwest,OH,AKRON RADIOLOGY INC,1,#N/A,31,34,32,0
5799677522,2015,5.80E+13,228055,706449,32.28187739,32,1478.188438,40.749463,-73.81941,0,52.025514,1,82790,84,55,18005,65129,0.27645135,Northeast,NY,RADIOLOGY ASSOCIATES OF MAIN ST,1,#N/A,32,32,37,0
6709797491,2015,6.71E+13,181505,4515403,4.019685508,33,9098.830303,37.397823,-122.16605,1,62.03678122,0.925,3655,35,100,12043,36836,0.326935606,West,CA,STANFORD HEALTH CARE,0,#N/A,33,90,#N/A,0
2365666559,2015,2.37E+13,824,63804,1.291455081,34,11.41323529,31.549368,-96.8233,1,56.97902174,0,3333,65,14,48,1059,0.045325779,Northeast,NJ,"UNIVERSITY RADIOLOGY TEANECK, LLC",1,#N/A,34,31,48,0
9234041559,2015,9.23E+13,698147,2413308,28.92904677,38,2574.366053,34.904208,-87.50776,0,58.97999932,0.207,14731,32,34,40299,149384,0.269767847,South,TN,"VISTA RADIOLOGY, PC",1,#N/A,38,42,44,0
7618063561,2015,7.62E+13,26369,1243015,2.121374239,38,108.9452632,27.713353,-82.35965,0,54.35644412,0.982,20330,16,100,1831,6292,0.29100445,South,FL,HILLSBOROUGH RADIOLOGY CONSULTANTS PL,1,#N/A,38,41,#N/A,0
8729233143,2015,8.73E+13,456436,3962180,11.5198199,39,1306.668974,28.209833,-82.66973,0,55.73297303,0.954,38566,13,89,23794,90241,0.263671723,South,FL,PASCO IMAGING ASSOCIATES PA,1,#N/A,39,#N/A,41,0
7113919820,2015,7.11E+13,154572,4876735,3.169579647,42,765.092619,0,0,0,50.96498373,0.337,7939,67,65,15505,50919,0.304503231,South,GA,DONALSONVILLE HOSPITAL INC,0,#N/A,42,34,37,0
1557265212,2015,1.56E+13,1220322,2359270,51.72455887,43,2698.325581,40.595097,-75.45915,0,58.06241926,0.988,48163,66,78,45808,136025,0.336761625,Northeast,PA,MEDICAL IMAGING OF LEHIGH VALLEY P C,1,#N/A,43,49,64,0
4789826694,2015,4.79E+13,202230,1414561,14.29630818,43,908.2197674,40.791586,-73.94575,0,48.30538425,1,79251,98,87,15147,37681,0.401979778,Northeast,NY,FPA HOSPITAL BASED,0,#N/A,43,#N/A,112,0
9739097569,2015,9.74E+13,1027794,2176792,47.21599491,43,23288.04326,39.820841,-75.84233,1,60.52252572,0.861,13707,20,79,48128,132174,0.364126076,South,DE,CHRISTIANA CARE HEALTH SERVICES INC,0,#N/A,43,#N/A,45,0
42128548,2015,4.21E+11,245171,2825021,8.678554956,51,6420.356667,29.499454,-98.57166,1,54.30653312,1,30897,79,91,16635,67299,0.247180493,South,TX,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT SAN ANTONIO,0,#N/A,51,49,47,0
7315841756,2015,7.32E+13,703625,3908700,18.00150945,53,2461.425283,26.404353,-80.1627,0,54.78557229,1,22007,14,100,47810,166382,0.287350795,West,CA,RENAISSANCE IMAGING MEDICAL ASSOCIATES INC,1,#N/A,53,61,72,0
3476450073,2015,3.48E+13,467695,1633345,28.63418323,53,1498.386415,33.03505,-96.80492,0,53.72064311,1,47883,15,5,31579,118806,0.265803074,West,AZ,MEDICAL DIAGNOSTIC IMAGING GROUP LTD,1,#N/A,53,59,57,0
840189718,2015,8.40E+12,116302,5955147,1.952966064,56,950.3728571,42.924942,-88.84813,0,58.06992154,0.714,18663,35,43,9332,24365,0.383008414,Midwest,WI,"FORT HEALTHCARE, INC",0,#N/A,56,58,54,0
8426960360,2015,8.43E+13,319270,4291155,7.440188015,73,6263.429041,29.704584,-95.40466,1,41.68549829,1,10279,30,87,24781,72501,0.341802182,South,TX,UT PHYSICIANS,0,#N/A,73,72,76,0
8628970324,2015,8.63E+13,976541,1922768,50.78829063,77,1842.609091,39.138978,-77.54519,0,54.19494512,0.905,50629,19,11,55893,152497,0.366518686,South,VA,FAIRFAX RADIOLOGICAL CONSULTANTS PC,1,#N/A,77,77,79,0
7719899962,2015,7.72E+13,54611,1833834,2.977968562,77,104.2233766,26.191117,-81.80333,0,53.0432091,1,12247,13,100,2719,11163,0.243572516,Midwest,MN,CONSULTING RADIOLOGISTS LTD,1,#N/A,77,67,69,0
5395657001,2015,5.40E+13,898901,5475234,16.41758142,79,16092.5938,40.801396,-78.045,1,57.46012381,0.21,6699,1,3,48079,186552,0.257724388,Northeast,PA,GEISINGER CLINIC,0,#N/A,79,99,116,0
5991697880,2016,5.99E+13,15710,459387,3.419774613,2,12666.285,40.747188,-73.63808,0,54.78132172,1,19241,40,68,900,3536,0.254524887,Northeast,NY,STEVEN S SHAYANI MD PC,0,1,#N/A,2,2,0
547157877,2016,5.47E+12,23573,1841978,1.279765556,2,575.88,36.038181,-115.086999,0,39.71868289,1,49105,37,38,206,1929,0.106791083,West,NV,YARBRO LTD,1,1,2,2,2,1
1759547979,2016,1.76E+13,1099,80514,1.364980003,2,253.81,26.211122,-80.2631,0,52.60037288,1,46181,46,98,308,453,0.6799117,South,FL,IMPRESSION IMAGING LLC,1,1,2,2,2,1
3870650054,2016,3.87E+13,17412,1015010,1.715451079,2,2520.955,28.032827,-82.72596,0,56.728109,1,19523,16,98,771,4113,0.187454413,South,FL,GERALD A NIEDZWIECKI MD PA,1,1,2,2,2,1
5597711085,2016,5.60E+13,19146,170283,11.24363559,2,2928.625,37.041838,-95.61814,0,53.65166667,0.749,12841,68,93,2428,9145,0.265500273,Midwest,KS,DONALD C WHITE MD PA,1,1,1,2,2,1
7719880459,2016,7.72E+13,18920,478733,3.95209856,2,2732.4,37.666078,-95.45681,0,58.57033967,0.802,11644,58,81,1716,8988,0.190921228,Midwest,KS,"CHANUTE RADIOLOGY, PA",1,1,1,2,2,1
5092765420,2016,5.09E+13,13254,584956,2.265811446,2,1965.595,27.448688,-80.36247,0,74.19531209,0.971,12501,98,92,1362,5576,0.244261119,South,FL,AJAY K GOYAL MD PA,1,1,2,2,2,1
7315855624,2016,7.32E+13,18418,116891,15.75655953,2,13967.49,44.566114,-109.20826,0,56.50669863,0.622,15455,12,59,2333,5934,0.393158072,West,WY,STAR VALLEY MEDICAL CENTER,0,1,1,2,2,1
6406745645,2016,6.41E+13,72420,1067514,6.783985971,2,21426.945,40.598994,-73.99611,0,60.28075742,1,91295,85,73,3731,11686,0.319270922,Northeast,NY,NYU HOSPITALS CENTER,0,1,1,2,2,1
2264340843,2016,2.26E+13,15370,416025,3.694489514,2,4318.355,42.935874,-105.37303,0,57.95831538,0.644,9914,28,12,2816,5503,0.51172088,West,WY,MEMORIAL HOSPITAL OF CONVERSE COUNTY,0,1,2,2,2,1
8325950215,2016,8.33E+13,28293,463530,6.103812051,3,112587.4167,43.525226,-96.73297,0,57.37882796,1,22710,29,93,1160,14330,0.080949058,Midwest,SD,SANFORD USD MEDICAL CENTER,0,1,2,3,#N/A,0
446268700,2016,4.46E+12,371,14269,2.600042049,3,235.7666667,29.468772,-95.02689,0,38.56166667,0.938,41925,55,26,71,1230,0.057723577,South,TX,EMIL J FREIREICH CANCER CENTER,0,1,2,3,#N/A,0
8426949892,2016,8.43E+13,22071,339461,6.501777818,3,1889.52,38.397678,-84.2939,0,59.34208128,0.404,15796,68,54,2421,9394,0.257717692,South,KY,KENTUCKY MEDICAL IMAGING ASSOCIATES LLC,1,1,2,3,3,1
5193718765,2016,5.19E+13,4933,111978,4.405329618,3,3065.126667,60.766603,-161.88006,0,60.13742197,0.581,7869,84,21,507,1584,0.320075758,West,AK,YUKON-KUSKOKWIM HEALTH CORPORATION,0,1,3,3,3,1
6204735269,2016,6.20E+13,48836,1047213,4.663425683,3,5507.24,38.175742,-81.33047,0,64.50114965,0.903,1863,81,16,2894,11568,0.250172891,South,WV,"MONTGOMERY GENERAL HOSPITAL, INC",0,1,4,3,3,1
1759416662,2016,1.76E+13,3787,117924,3.211390387,3,217161.6867,39.78001,-86.04889,0,97.27660839,1,35735,79,61,544,11688,0.046543463,Midwest,IN,COMMUNITY PHYSICIANS OF INDIANA INC,0,1,2,3,1,1
9537294533,2016,9.54E+13,2801,197134,1.420860937,4,141.3425,38.830345,-77.21387,0,57.285,1,60058,43,51,237,1287,0.184149184,South,VA,"WOODBURN NUCLEAR MEDICINE, LTD",1,1,1,4,4,1
8123213865,2016,8.12E+13,26139,269257,9.707825609,4,1456.0925,40.754787,-86.36684,0,52.96037526,0.747,28341,70,46,2125,9764,0.217636215,Midwest,IN,"ASSOCIATED RADIOLOGISTS, INC.",1,1,4,4,4,1
446228472,2016,4.46E+12,24603,286234,8.59541494,4,2009.0625,42.987329,-75.96763,0,50.89942945,0.778,16000,6,5,2515,12637,0.199018754,Northeast,NY,ALI M GHARAGOZLOO MD PC,1,1,1,4,4,1
4486616141,2016,4.49E+13,17087,331697,5.151388164,4,6821.515,37.164346,-83.76674,0,51.58753867,0.236,18474,81,9,2160,6886,0.31367993,South,KY,"MEMORIAL HOSPITAL, INC.",0,1,3,4,4,1
42105678,2016,4.21E+11,33955,360136,9.428382611,4,30750.47,40.695281,-80.3299,0,56.03016142,0.806,15311,18,86,1508,7655,0.196995428,Northeast,PA,HERITAGE VALLEY BEAVER,0,1,1,4,4,1
6002713443,2016,6.00E+13,89830,924051,9.721324905,5,4226.014,41.625988,-93.67403,0,62.74417038,1,31132,51,46,2053,18731,0.109604399,Midwest,IA,IOWA METHODIST MEDICAL CENTER,0,1,5,5,5,1
648162636,2016,6.48E+12,114321,1335104,8.562703729,5,16836.39,41.41018,-75.66588,0,57.46535368,1,1219,70,99,5166,27113,0.190535905,Northeast,PA,DELTA MEDIX PC,0,1,5,5,7,1
5496779290,2016,5.50E+13,9816,596723,1.644984356,8,808.08125,40.933943,-74.11671,0,64.99367913,1,33164,18,46,3133,5458,0.574019787,Northeast,NJ,DENVILLE DIAGNOSTICS IMAGING AND OPEN MRI LLC,1,1,8,8,6,1
3577551555,2016,3.58E+13,187798,1457204,12.88755727,12,12625.52333,41.656592,-87.68154,0,57.46110033,1,25294,92,29,10592,36121,0.293236621,Midwest,IL,PALOS COMMUNITY HOSPITAL,0,1,6,12,13,1
244131944,2016,2.44E+12,6554,81079,8.083474143,13,329.5423077,40.328012,-110.01689,0,50.51159794,0.524,11778,39,57,736,2838,0.259337562,West,UT,"UINTAH BASIN MEDICAL CENTER, INC",0,1,1,13,17,1
6800967969,2016,6.80E+13,624418,2900059,21.53121712,18,3880.483056,34.647611,-78.58643,0,63.1418137,0.289,10713,88,46,27696,103383,0.267897043,South,NC,BLADEN HEALTHCARE LLC,0,1,1,18,27,1
4880789148,2016,4.88E+13,6655,73611,9.040768363,2,1489.975,46.155007,-123.7417,0,63.12386806,0.588,17587,44,34,698,5124,0.136221702,West,OR,PACIFIC COAST IMAGING LLC,1,2,#N/A,2,2,0
7618932294,2016,7.62E+13,16180,795057,2.035074215,2,12219.59,33.732774,-90.53427,0,59.60108247,0.92,3120,98,91,2244,8422,0.266445025,South,MS,NORTH SUNFLOWER MEDICAL CENTER,0,2,#N/A,2,2,0
6002074069,2016,6.00E+13,12482,204561,6.101847371,2,2307.715,35.508248,-98.96917,0,53.35940143,0.818,10515,63,55,2224,6955,0.31976995,South,OK,"WEATHERFORD REGIONAL HOSPITAL, INC OF WEATHERFORD",0,2,2,2,#N/A,0
